"","tissue","sample","technology","gene","totalUMI","totalCells","p","ci.low","ci.high","z","pval","qval","bias","xchr"
"2330","Hippocampus","Mouse 3","Slide-seq","Anp32e",906,755,0.552412114629365,0.516235223872894,0.58804252791955,2.89323190198825,0.00190649827992502,0.0052433528461387,"low_bias",FALSE
"2331","Hippocampus","Mouse 3","Slide-seq","Anxa5",1835,1625,0.361775595380316,0.338522625539909,0.385694484334755,-11.1068541361843,5.80903350391455e-29,1.07585940962272e-27,"paternal",FALSE
"2332","Hippocampus","Mouse 3","Slide-seq","Anxa6",490,468,0.402753439630782,0.358406670626449,0.448749486463415,-4.18529400458361,1.42398620704159e-05,5.73606702974886e-05,"low_bias",FALSE
"2333","Hippocampus","Mouse 3","Slide-seq","Anxa7",1125,953,0.31683087618838,0.287520357624524,0.347671321648993,-11.049120837877,1.10686063084229e-28,2.0178539777928e-27,"paternal",FALSE
"2334","Hippocampus","Mouse 3","Slide-seq","Aopep",172,152,0.348650070224196,0.275803319126616,0.429330914113034,-3.67205784586499,0.000120302600836298,0.000423277134565027,"paternal",FALSE
"2335","Hippocampus","Mouse 3","Slide-seq","Ap1b1",2880,2403,0.355753386314116,0.33666221692713,0.375314626586773,-14.078735254684,2.56600166468328e-45,7.26053734913335e-44,"paternal",FALSE
"2336","Hippocampus","Mouse 3","Slide-seq","Ap1s2",458,403,0.993449269671273,0.97942739439283,0.997934272943279,8.66841367465184,2.19091101808361e-18,2.57629637609861e-17,"maternal",TRUE
"2337","Hippocampus","Mouse 3","Slide-seq","Ap2b1",320,299,0.421423704738481,0.36566445896392,0.479261550632276,-2.70962532167965,0.00336796263394758,0.00873227092078867,"low_bias",FALSE
"2338","Hippocampus","Mouse 3","Slide-seq","Ap2m1",2145,1805,0.377836516424785,0.355463390551106,0.400742283131664,-10.3507578083206,2.07593176942389e-25,3.31701333118339e-24,"paternal",FALSE
"2339","Hippocampus","Mouse 3","Slide-seq","Ap3m2",2748,2219,0.608238678750716,0.587666688270472,0.6284332467458,10.2799767382334,4.33742680120556e-25,6.86324097146099e-24,"maternal",FALSE
"2340","Hippocampus","Mouse 3","Slide-seq","Ap4b1",217,189,0.617183334957458,0.54483821666149,0.684684381576359,3.20786910698296,0.000668611719798933,0.00202547096826822,"maternal",FALSE
"2341","Hippocampus","Mouse 3","Slide-seq","Ap5s1",548,464,0.573061612910651,0.52674003375491,0.618136188400741,3.14327056363154,0.000835356667271466,0.00247179429251822,"low_bias",FALSE
"2342","Hippocampus","Mouse 3","Slide-seq","Apip",389,336,0.336305234121731,0.286871119666524,0.389603965011192,-5.8901801336414,1.92887440911906e-09,1.20910750460855e-08,"paternal",FALSE
"2343","Hippocampus","Mouse 3","Slide-seq","Aplp1",8007,6357,0.522733869834426,0.510817645056616,0.534624272168143,3.81376900742769,6.84316992432149e-05,0.00025108055701619,"low_bias",FALSE
"2344","Hippocampus","Mouse 3","Slide-seq","Aplp2",2091,1841,0.464419042907857,0.441579763349966,0.487408541294446,-3.09290388709624,0.000991041587383753,0.0028966993886622,"low_bias",FALSE
"2345","Hippocampus","Mouse 3","Slide-seq","Apobec3",1094,962,0.840609917417889,0.815707400898388,0.862713816100968,18.9768615803478,1.32478864943158e-80,6.13392199103291e-79,"maternal",FALSE
"2346","Hippocampus","Mouse 3","Slide-seq","Apod",4240,3212,0.998112745517931,0.996175181472093,0.999069701330966,17.7056854979707,1.89518766064558e-70,7.8395351505588e-69,"maternal",FALSE
"2347","Hippocampus","Mouse 3","Slide-seq","Apoo",142,141,NA,NA,NA,NA,NA,NA,"maternal",TRUE
"2348","Hippocampus","Mouse 3","Slide-seq","Apopt1",2120,1762,0.541694627672664,0.518013975231122,0.565188406852748,3.51635249717029,0.000218759844459568,0.000734214980436992,"low_bias",FALSE
"2349","Hippocampus","Mouse 3","Slide-seq","App",12017,8746,0.567949808071781,0.558002852153968,0.577842267498303,13.528912617536,5.27868568495729e-42,1.38315143558576e-40,"low_bias",FALSE
"2350","Hippocampus","Mouse 3","Slide-seq","Appl2",632,577,0.408843383799769,0.368700282827992,0.450240014313365,-4.36265650154404,6.42463031028393e-06,2.72678710408874e-05,"low_bias",FALSE
"2351","Hippocampus","Mouse 3","Slide-seq","Aprt",1476,1216,0.460572704340463,0.432266406393884,0.489135616930395,-2.75871986886898,0.00290141272424244,0.00763189550995856,"low_bias",FALSE
"2352","Hippocampus","Mouse 3","Slide-seq","Aptx",271,238,0.294134466758773,0.238668287336073,0.356455685190188,-6.15155958642134,3.83623447149879e-10,2.5624159596921e-09,"paternal",FALSE
"2353","Hippocampus","Mouse 3","Slide-seq","Aqp4",3293,2565,0.540077876484887,0.520647482702182,0.559387198568039,4.11837294517295,1.90778421610788e-05,7.54686095973939e-05,"low_bias",FALSE
"2354","Hippocampus","Mouse 3","Slide-seq","Ar",166,145,0.972413391889129,0.932743718546371,0.988961662065132,7.63793748306289,1.10364491944659e-14,1.03493699062949e-13,"maternal",TRUE
"2355","Hippocampus","Mouse 3","Slide-seq","Araf",6974,5439,0.998114486975766,0.996744938071626,0.998908436966534,22.915039776762,1.64496547347575e-116,1.06387489232967e-114,"maternal",TRUE
"2356","Hippocampus","Mouse 3","Slide-seq","Arf3",7679,6094,0.475252500866137,0.463078271342322,0.487456216677473,-4.0532012133648,2.52607565072123e-05,9.87763458624151e-05,"low_bias",FALSE
"2357","Hippocampus","Mouse 3","Slide-seq","Arf4",1328,1166,0.458592950323884,0.429892040371904,0.4875712701206,-2.85524214772218,0.00215020135631052,0.00585041430803822,"low_bias",FALSE
"2358","Hippocampus","Mouse 3","Slide-seq","Arf5",497,475,0.77995385385706,0.740542407664982,0.814875281524838,11.6837640971207,7.71538666622061e-32,1.5876940894705e-30,"maternal",FALSE
"2359","Hippocampus","Mouse 3","Slide-seq","Arglu1",1647,1453,0.570101460011541,0.544196096635036,0.595628529276873,5.3755495082102,3.81747343593864e-08,2.12055835238336e-07,"low_bias",FALSE
"2360","Hippocampus","Mouse 3","Slide-seq","Arhgef12",1182,1072,0.548868258091106,0.51848533127814,0.578891131258436,3.21147428840157,0.000660278935303663,0.00200246112534036,"low_bias",FALSE
"2361","Hippocampus","Mouse 3","Slide-seq","Arhgef15",468,397,0.688917446589386,0.640735773683428,0.733326743306527,7.34455533996846,1.03222132367048e-13,9.14301257238125e-13,"maternal",FALSE
"2362","Hippocampus","Mouse 3","Slide-seq","Arhgef17",860,743,0.560781536056778,0.524235198658202,0.596680356111192,3.3171104783962,0.000454768217104796,0.00141958394983769,"low_bias",FALSE
"2363","Hippocampus","Mouse 3","Slide-seq","Arhgef4",1333,1161,0.559001955337332,0.529897237502472,0.587706761190313,4.04005825816055,2.67189629018315e-05,0.000104278174658537,"low_bias",FALSE
"2364","Hippocampus","Mouse 3","Slide-seq","Arhgef9",4103,3301,0.989281675208574,0.986577935462687,0.991445496328959,39.7486581239539,0,0,"maternal",TRUE
"2365","Hippocampus","Mouse 3","Slide-seq","Arid4b",666,569,0.404412198070467,0.364207782595035,0.445941853465434,-4.55339774300544,2.6393167810935e-06,1.17980210911305e-05,"low_bias",FALSE
"2366","Hippocampus","Mouse 3","Slide-seq","Arl16",2497,1931,0.700798409887768,0.679890537686579,0.720901272592935,17.398931444716,4.20281602320834e-68,1.69548256302598e-66,"maternal",FALSE
"2367","Hippocampus","Mouse 3","Slide-seq","Arl2",2707,2279,0.577799641302755,0.557259750112668,0.598073915908529,7.49703824961585,3.26379679229521e-14,2.9650702408488e-13,"low_bias",FALSE
"2368","Hippocampus","Mouse 3","Slide-seq","Arl4c",709,635,0.37505506932803,0.33856105210625,0.413026459052674,-6.41757650591672,6.92303911491637e-11,4.97494230577192e-10,"paternal",FALSE
"2369","Hippocampus","Mouse 3","Slide-seq","Arl6ip5",414,404,0.709890709246516,0.662991532710977,0.752697745967412,8.2021705509762,1.1804251712335e-16,1.23800318151632e-15,"maternal",FALSE
"2370","Hippocampus","Mouse 3","Slide-seq","Arl8a",5658,4284,0.533957358170903,0.5206525758012,0.547214004197379,5.09685230891597,1.72673772326233e-07,8.9854314858651e-07,"low_bias",FALSE
"2371","Hippocampus","Mouse 3","Slide-seq","Armc6",1282,1024,0.406310517856414,0.376254980007707,0.437084531362786,-6.008414557551,9.36731516341612e-10,6.06790550609523e-09,"low_bias",FALSE
"2372","Hippocampus","Mouse 3","Slide-seq","Armcx1",1897,1561,0.983657053483563,0.97669040156218,0.988565924327476,22.626988525253,1.17560744169792e-113,7.25759472908817e-112,"maternal",TRUE
"2373","Hippocampus","Mouse 3","Slide-seq","Armcx3",1507,1283,0.996682562189796,0.991959649644575,0.998635047000998,12.8203336561478,6.30782360705918e-38,1.4986138359745e-36,"maternal",TRUE
"2374","Hippocampus","Mouse 3","Slide-seq","Armcx5",237,201,0.995016001870679,0.983158454147441,0.998537480894594,8.61500528955698,3.49691833450208e-18,4.02491348981037e-17,"maternal",TRUE
"2375","Hippocampus","Mouse 3","Slide-seq","Armh4",261,230,0.271790047383048,0.217686404257247,0.333606345819309,-6.71269145132765,9.55334309539241e-12,7.32363056296827e-11,"paternal",FALSE
"2376","Hippocampus","Mouse 3","Slide-seq","Armt1",1164,956,0.581096391239903,0.549145375666279,0.612381382701846,5.03278459700725,2.41703095260156e-07,1.23333658314027e-06,"low_bias",FALSE
"2377","Hippocampus","Mouse 3","Slide-seq","Arpc2",491,467,0.889183660086479,0.856707106424566,0.915029626055465,14.155391963984,8.64853078002711e-46,2.47287288864705e-44,"maternal",FALSE
"2378","Hippocampus","Mouse 3","Slide-seq","Arpc4",385,344,0.375316239788447,0.325051637770222,0.428419863565305,-4.60698764238467,2.04272135553887e-06,9.2736135522486e-06,"paternal",FALSE
"2379","Hippocampus","Mouse 3","Slide-seq","Arpc5",1692,1420,0.409874409023228,0.384750431369386,0.435477753493323,-6.94596991408157,1.87934436533587e-12,1.51631457753683e-11,"low_bias",FALSE
"2380","Hippocampus","Mouse 3","Slide-seq","Arpc5l",579,509,0.568086245395523,0.523842223579819,0.611269910070899,3.06873512156963,0.00107483547892096,0.00312404747811042,"low_bias",FALSE
"2381","Hippocampus","Mouse 3","Slide-seq","Arpin",171,155,0.612966282002106,0.532536197954776,0.687673977953709,2.79114510443935,0.00262609602183761,0.00697524657169318,"maternal",FALSE
"2382","Hippocampus","Mouse 3","Slide-seq","Arpp19",2038,1646,0.57272629915693,0.548691253441812,0.596422814503472,6.00381880143199,9.63648909959946e-10,6.22741868934465e-09,"low_bias",FALSE
"2383","Hippocampus","Mouse 3","Slide-seq","Arpp21",1425,1212,0.404968619398365,0.37764564884651,0.432893391560201,-6.70690674134672,9.93966085033207e-12,7.61262182982669e-11,"low_bias",FALSE
"2384","Hippocampus","Mouse 3","Slide-seq","Arrb2",1431,1178,0.561044561302225,0.532392354113149,0.589295486254152,4.24383396595738,1.0986647815033e-05,4.52172692144971e-05,"low_bias",FALSE
"2385","Hippocampus","Mouse 3","Slide-seq","Arrdc2",191,173,0.621081100005844,0.54530018429898,0.691380235660255,3.16309500245214,0.000780506907616616,0.00232299152307078,"maternal",FALSE
"2386","Hippocampus","Mouse 3","Slide-seq","Arvcf",415,386,0.599366146650901,0.548848759649971,0.64785621388227,3.89570666371597,4.89564165679254e-05,0.000183423374074494,"low_bias",FALSE
"2387","Hippocampus","Mouse 3","Slide-seq","Arx",453,363,0.890367036686252,0.856359754262985,0.917102375165787,13.5514749252399,3.88269890121203e-42,1.02064881761216e-40,"maternal",TRUE
"2388","Hippocampus","Mouse 3","Slide-seq","Arxes1",1133,947,0.993652087448319,0.98718733418509,0.996865345021239,14.2579237039705,2.00092330084074e-46,5.7821007016139e-45,"maternal",TRUE
"2389","Hippocampus","Mouse 3","Slide-seq","Arxes2",905,817,0.988948903880679,0.97932413397528,0.994120171760789,14.1275996017598,1.28373790449001e-45,3.65775530898221e-44,"maternal",TRUE
"2390","Hippocampus","Mouse 3","Slide-seq","As3mt",908,761,0.702574191012268,0.668576323748336,0.734469619398302,10.8923384636969,6.2689432952398e-28,1.10814791568133e-26,"maternal",FALSE
"2391","Hippocampus","Mouse 3","Slide-seq","Asap1",729,659,0.554227146634147,0.515411110406252,0.592392858698253,2.79005166946103,0.0026349815286619,0.00698745996650367,"low_bias",FALSE
"2392","Hippocampus","Mouse 3","Slide-seq","Asb8",1171,1004,0.410645853601576,0.380206505051846,0.441785116014402,-5.67291971275882,7.01920168130954e-09,4.16905790823553e-08,"low_bias",FALSE
"2393","Hippocampus","Mouse 3","Slide-seq","Ascc1",771,612,0.356301775912348,0.318863282742915,0.395583100391306,-7.06006232356699,8.32139713864437e-13,6.91949645742989e-12,"paternal",FALSE
"2394","Hippocampus","Mouse 3","Slide-seq","Ash2l",1228,1021,0.61370811266126,0.582905881256934,0.643626324638379,7.22124266736973,2.57573150806268e-13,2.23770107240968e-12,"maternal",FALSE
"2395","Hippocampus","Mouse 3","Slide-seq","Asic1",170,160,0.706281675439722,0.629539829660572,0.772861977973625,5.05483865804272,2.15377381931815e-07,1.10523317718033e-06,"maternal",FALSE
"2396","Hippocampus","Mouse 3","Slide-seq","Asic2",313,291,0.410634415111743,0.35463434692035,0.46905039120684,-3.04434698573747,0.00116593009003971,0.00335848861920594,"low_bias",FALSE
"2397","Hippocampus","Mouse 3","Slide-seq","Aspa",1107,891,0.431354303910048,0.399099296775333,0.464202337315544,-4.15869122778557,1.60038107270904e-05,6.39916847963982e-05,"low_bias",FALSE
"2398","Hippocampus","Mouse 3","Slide-seq","Asphd2",737,644,NA,NA,NA,NA,NA,NA,"paternal",FALSE
"2399","Hippocampus","Mouse 3","Slide-seq","Asrgl1",6955,5560,0.476986132615039,0.463874962024902,0.490129096491927,-3.5005655460694,0.000232136024933207,0.000774406547154279,"low_bias",FALSE
"2400","Hippocampus","Mouse 3","Slide-seq","Astn1",170,150,0.373360055933003,0.298303950593283,0.455054066048355,-3.06808351383101,0.00107718200623892,0.00312828088697112,"paternal",FALSE
"2401","Hippocampus","Mouse 3","Slide-seq","Asxl2",307,268,0.398245979016141,0.34069160714485,0.458757889036079,-3.33646607674067,0.000424253915851316,0.00133432850647332,"paternal",FALSE
"2402","Hippocampus","Mouse 3","Slide-seq","Ate1",1965,1583,0.462581605864617,0.437852337397567,0.48749634785325,-3.0012126401109,0.00134453355947379,0.00383634593002517,"low_bias",FALSE
"2403","Hippocampus","Mouse 3","Slide-seq","Atg12",2593,2184,0.579043979953775,0.557999282721057,0.599805310762206,7.43206489687495,5.34576592527439e-14,4.81887682799347e-13,"low_bias",FALSE
"2404","Hippocampus","Mouse 3","Slide-seq","Atg16l2",235,214,0.672889743799626,0.605941448740093,0.733466999703868,4.95727388307228,3.57445835950498e-07,1.78045606183412e-06,"maternal",FALSE
"2405","Hippocampus","Mouse 3","Slide-seq","Atic",1184,1005,0.67029650322385,0.640118374989154,0.699133452201855,10.6178030789993,1.23144601053383e-26,2.08196131531955e-25,"maternal",FALSE
"2406","Hippocampus","Mouse 3","Slide-seq","Atp13a3",1216,991,0.563353680198653,0.531889427369221,0.594316118214995,4.01067386759313,3.02728475315994e-05,0.000117138382970087,"low_bias",FALSE
"2407","Hippocampus","Mouse 3","Slide-seq","Atp1a2",35178,20480,0.456070673065236,0.450045053743398,0.462109179069219,-14.4895075382078,7.05755805474751e-48,2.13007557733842e-46,"low_bias",FALSE
"2408","Hippocampus","Mouse 3","Slide-seq","Atp1b3",5337,4136,0.41474283631717,0.399864646131085,0.429778170734478,-11.1749730371976,2.70333953029911e-29,5.09942449824247e-28,"low_bias",FALSE
"2409","Hippocampus","Mouse 3","Slide-seq","Atp2b1",9694,6298,0.429806117034256,0.418779902418533,0.440902418867688,-12.5224204940411,2.81459429194959e-36,6.35349830612111e-35,"low_bias",FALSE
"2410","Hippocampus","Mouse 3","Slide-seq","Atp2b2",856,771,0.555966801016927,0.520248183615019,0.591116161592432,3.1272979697236,0.00088210512491003,0.00259598218233725,"low_bias",FALSE
"2411","Hippocampus","Mouse 3","Slide-seq","Atp2b3",324,302,NA,NA,NA,NA,NA,NA,"maternal",TRUE
"2412","Hippocampus","Mouse 3","Slide-seq","Atp5a1",5783,4976,0.525206744921996,0.511419894362022,0.538955274797598,3.65459551546633,0.000128793877555691,0.000451027635668813,"low_bias",FALSE
"2413","Hippocampus","Mouse 3","Slide-seq","Atp5b",32257,20609,0.516454498413045,0.510304926230606,0.522599091124148,5.34946074419245,4.41083463833977e-08,2.43852723662353e-07,"low_bias",FALSE
"2414","Hippocampus","Mouse 3","Slide-seq","Atp5c1",11256,8409,0.529015036218132,0.518799525746567,0.53920629923607,5.6737726582253,6.98432424437647e-09,4.15136821790108e-08,"low_bias",FALSE
"2415","Hippocampus","Mouse 3","Slide-seq","Atp5e",4083,3685,0.538241367244135,0.522069996896292,0.554332660355039,4.72111295039418,1.17278815817485e-06,5.48940304478278e-06,"low_bias",FALSE
"2416","Hippocampus","Mouse 3","Slide-seq","Atp5g1",18218,12551,0.539448102187723,0.531123325021156,0.547750929759831,9.44949110078019,1.70240998466665e-21,2.28173338240929e-20,"low_bias",FALSE
"2417","Hippocampus","Mouse 3","Slide-seq","Atp5h",443,429,0.146858852310936,0.115857943616328,0.184424594192979,-12.8992225905866,2.27330333508367e-38,5.52989518734233e-37,"paternal",FALSE
"2418","Hippocampus","Mouse 3","Slide-seq","Atp5j2",36140,22096,0.468180880755758,0.462179967734663,0.474191011885206,-10.5674815364666,2.10833109482879e-26,3.52065370732783e-25,"low_bias",FALSE
"2419","Hippocampus","Mouse 3","Slide-seq","Atp5k",30826,19945,0.511278296841398,0.504858057055411,0.517694817805319,3.51298963472686,0.000221547381078008,0.000742042584629959,"low_bias",FALSE
"2420","Hippocampus","Mouse 3","Slide-seq","Atp5md",16618,12763,0.53819395513836,0.5299467841653,0.546420274636918,9.23709099471184,1.26644820394547e-20,1.60502121523353e-19,"low_bias",FALSE
"2421","Hippocampus","Mouse 3","Slide-seq","Atp5o",16981,12134,0.481845969089759,0.47327009226187,0.49043255457414,-4.22696768260067,1.18430835452088e-05,4.85459194214823e-05,"low_bias",FALSE
"2422","Hippocampus","Mouse 3","Slide-seq","Atp6ap1l",218,186,0.662397258205365,0.59044961442389,0.727537943584727,4.37416314807175,6.09495956632525e-06,2.59768961851383e-05,"maternal",FALSE
"2423","Hippocampus","Mouse 3","Slide-seq","Atp6ap2",888,795,0.997748258209785,0.990973255944132,0.999441165437643,8.73474088948044,1.22107643599902e-18,1.4547590463386e-17,"maternal",TRUE
"2424","Hippocampus","Mouse 3","Slide-seq","Atp6v0e2",1439,1341,0.547482374289499,0.520821140994477,0.573873894864177,3.55513919008719,0.000188889522001397,0.000641625975318625,"low_bias",FALSE
"2425","Hippocampus","Mouse 3","Slide-seq","Atp6v1a",10226,7322,0.485325371770247,0.474401122483732,0.49626366122661,-2.68292078173813,0.00364911378694378,0.00935702588099587,"low_bias",FALSE
"2426","Hippocampus","Mouse 3","Slide-seq","Atp6v1f",8580,6587,0.542783765648375,0.530892964766535,0.554626014677565,7.1742465427371,3.63532421383325e-13,3.12162876907557e-12,"low_bias",FALSE
"2427","Hippocampus","Mouse 3","Slide-seq","Atp6v1g1",11188,8363,0.532522256924974,0.522010986589724,0.543004737949965,6.17816304630369,3.24258612147089e-10,2.18729690115049e-09,"low_bias",FALSE
"2428","Hippocampus","Mouse 3","Slide-seq","Atp6v1h",2666,2268,0.537802626771424,0.517118937481687,0.558357005516183,3.65072116896813,0.000130752507038824,0.000457100892260563,"low_bias",FALSE
