cell_type	overdispersion	add_count	gene	seed
MLI2	0.75	1	Meg3	34005
Purkinje	0.75	1	Meg3	34006
Purkinje	0.75	1	Meg3	34007
Purkinje	0.75	1	Meg3	34008
Purkinje	0.75	1	Meg3	34009
Purkinje	0.75	1	Meg3	34010
Bergmann	0.75	1	Meg3	34011
Bergmann	0.75	1	Meg3	34012
Bergmann	0.75	1	Meg3	34013
Bergmann	0.75	1	Meg3	34014
Bergmann	0.75	1	Meg3	34015
Oligodendrocytes	0.75	1	Meg3	34016
Oligodendrocytes	0.75	1	Meg3	34017
Oligodendrocytes	0.75	1	Meg3	34018
Oligodendrocytes	0.75	1	Meg3	34019
Oligodendrocytes	0.75	1	Meg3	34020
Fibroblast	0.25	5	Meg3	34021
Fibroblast	0.25	5	Meg3	34022
Fibroblast	0.25	5	Meg3	34023
Fibroblast	0.25	5	Meg3	34024
Fibroblast	0.25	5	Meg3	34025
Granule	0.25	5	Meg3	34026
Granule	0.25	5	Meg3	34027
Granule	0.25	5	Meg3	34028
Granule	0.25	5	Meg3	34029
Granule	0.25	5	Meg3	34030
MLI2	0.25	5	Meg3	34031
MLI2	0.25	5	Meg3	34032
MLI2	0.25	5	Meg3	34033
MLI2	0.25	5	Meg3	34034
MLI2	0.25	5	Meg3	34035
Purkinje	0.25	5	Meg3	34036
Purkinje	0.25	5	Meg3	34037
Purkinje	0.25	5	Meg3	34038
Purkinje	0.25	5	Meg3	34039
Purkinje	0.25	5	Meg3	34040
Bergmann	0.25	5	Meg3	34041
Bergmann	0.25	5	Meg3	34042
Bergmann	0.25	5	Meg3	34043
Bergmann	0.25	5	Meg3	34044
Bergmann	0.25	5	Meg3	34045
Oligodendrocytes	0.25	5	Meg3	34046
Oligodendrocytes	0.25	5	Meg3	34047
Oligodendrocytes	0.25	5	Meg3	34048
Oligodendrocytes	0.25	5	Meg3	34049
Oligodendrocytes	0.25	5	Meg3	34050
Fibroblast	0.5	5	Meg3	34051
Fibroblast	0.5	5	Meg3	34052
Fibroblast	0.5	5	Meg3	34053
Fibroblast	0.5	5	Meg3	34054
Fibroblast	0.5	5	Meg3	34055
Granule	0.5	5	Meg3	34056
Granule	0.5	5	Meg3	34057
Granule	0.5	5	Meg3	34058
Granule	0.5	5	Meg3	34059
Granule	0.5	5	Meg3	34060
MLI2	0.5	5	Meg3	34061
MLI2	0.5	5	Meg3	34062
MLI2	0.5	5	Meg3	34063
MLI2	0.5	5	Meg3	34064
MLI2	0.5	5	Meg3	34065
Purkinje	0.5	5	Meg3	34066
Purkinje	0.5	5	Meg3	34067
Purkinje	0.5	5	Meg3	34068
Purkinje	0.5	5	Meg3	34069
Purkinje	0.5	5	Meg3	34070
Bergmann	0.5	5	Meg3	34071
Bergmann	0.5	5	Meg3	34072
Bergmann	0.5	5	Meg3	34073
Bergmann	0.5	5	Meg3	34074
Bergmann	0.5	5	Meg3	34075
Oligodendrocytes	0.5	5	Meg3	34076
Oligodendrocytes	0.5	5	Meg3	34077
Oligodendrocytes	0.5	5	Meg3	34078
Oligodendrocytes	0.5	5	Meg3	34079
Oligodendrocytes	0.5	5	Meg3	34080
Fibroblast	0.75	5	Meg3	34081
Fibroblast	0.75	5	Meg3	34082
Fibroblast	0.75	5	Meg3	34083
Fibroblast	0.75	5	Meg3	34084
Fibroblast	0.75	5	Meg3	34085
Granule	0.75	5	Meg3	34086
Granule	0.75	5	Meg3	34087
Granule	0.75	5	Meg3	34088
Granule	0.75	5	Meg3	34089
Granule	0.75	5	Meg3	34090
MLI2	0.75	5	Meg3	34091
MLI2	0.75	5	Meg3	34092
MLI2	0.75	5	Meg3	34093
MLI2	0.75	5	Meg3	34094
MLI2	0.75	5	Meg3	34095
Purkinje	0.75	5	Meg3	34096
Purkinje	0.75	5	Meg3	34097
Purkinje	0.75	5	Meg3	34098
Purkinje	0.75	5	Meg3	34099
Purkinje	0.75	5	Meg3	34100
Bergmann	0.75	5	Meg3	34101
Bergmann	0.75	5	Meg3	34102
Bergmann	0.75	5	Meg3	34103
Bergmann	0.75	5	Meg3	34104
Bergmann	0.75	5	Meg3	34105
Oligodendrocytes	0.75	5	Meg3	34106
Oligodendrocytes	0.75	5	Meg3	34107
Oligodendrocytes	0.75	5	Meg3	34108
Oligodendrocytes	0.75	5	Meg3	34109
Oligodendrocytes	0.75	5	Meg3	34110
Fibroblast	0.25	25	Meg3	34111
Fibroblast	0.25	25	Meg3	34112
Fibroblast	0.25	25	Meg3	34113
Fibroblast	0.25	25	Meg3	34114
Fibroblast	0.25	25	Meg3	34115
Granule	0.25	25	Meg3	34116
Granule	0.25	25	Meg3	34117
Granule	0.25	25	Meg3	34118
Granule	0.25	25	Meg3	34119
Granule	0.25	25	Meg3	34120
MLI2	0.25	25	Meg3	34121
MLI2	0.25	25	Meg3	34122
MLI2	0.25	25	Meg3	34123
MLI2	0.25	25	Meg3	34124
MLI2	0.25	25	Meg3	34125
Purkinje	0.25	25	Meg3	34126
Purkinje	0.25	25	Meg3	34127
Purkinje	0.25	25	Meg3	34128
Purkinje	0.25	25	Meg3	34129
Purkinje	0.25	25	Meg3	34130
Bergmann	0.25	25	Meg3	34131
Bergmann	0.25	25	Meg3	34132
Bergmann	0.25	25	Meg3	34133
Bergmann	0.25	25	Meg3	34134
Bergmann	0.25	25	Meg3	34135
Oligodendrocytes	0.25	25	Meg3	34136
Oligodendrocytes	0.25	25	Meg3	34137
Oligodendrocytes	0.25	25	Meg3	34138
Oligodendrocytes	0.25	25	Meg3	34139
Oligodendrocytes	0.25	25	Meg3	34140
Fibroblast	0.5	25	Meg3	34141
Fibroblast	0.5	25	Meg3	34142
Fibroblast	0.5	25	Meg3	34143
Fibroblast	0.5	25	Meg3	34144
Fibroblast	0.5	25	Meg3	34145
Granule	0.5	25	Meg3	34146
Granule	0.5	25	Meg3	34147
Granule	0.5	25	Meg3	34148
Granule	0.5	25	Meg3	34149
Granule	0.5	25	Meg3	34150
MLI2	0.5	25	Meg3	34151
MLI2	0.5	25	Meg3	34152
MLI2	0.5	25	Meg3	34153
MLI2	0.5	25	Meg3	34154
MLI2	0.5	25	Meg3	34155
Purkinje	0.5	25	Meg3	34156
Purkinje	0.5	25	Meg3	34157
Purkinje	0.5	25	Meg3	34158
Purkinje	0.5	25	Meg3	34159
Purkinje	0.5	25	Meg3	34160
Bergmann	0.5	25	Meg3	34161
Bergmann	0.5	25	Meg3	34162
Bergmann	0.5	25	Meg3	34163
Bergmann	0.5	25	Meg3	34164
Bergmann	0.5	25	Meg3	34165
Oligodendrocytes	0.5	25	Meg3	34166
Oligodendrocytes	0.5	25	Meg3	34167
Oligodendrocytes	0.5	25	Meg3	34168
Oligodendrocytes	0.5	25	Meg3	34169
Oligodendrocytes	0.5	25	Meg3	34170
Fibroblast	0.75	25	Meg3	34171
Fibroblast	0.75	25	Meg3	34172
Fibroblast	0.75	25	Meg3	34173
Fibroblast	0.75	25	Meg3	34174
Fibroblast	0.75	25	Meg3	34175
Granule	0.75	25	Meg3	34176
Granule	0.75	25	Meg3	34177
Granule	0.75	25	Meg3	34178
Granule	0.75	25	Meg3	34179
Granule	0.75	25	Meg3	34180
MLI2	0.75	25	Meg3	34181
MLI2	0.75	25	Meg3	34182
MLI2	0.75	25	Meg3	34183
MLI2	0.75	25	Meg3	34184
MLI2	0.75	25	Meg3	34185
Purkinje	0.75	25	Meg3	34186
Purkinje	0.75	25	Meg3	34187
Purkinje	0.75	25	Meg3	34188
Purkinje	0.75	25	Meg3	34189
Purkinje	0.75	25	Meg3	34190
Bergmann	0.75	25	Meg3	34191
Bergmann	0.75	25	Meg3	34192
Bergmann	0.75	25	Meg3	34193
Bergmann	0.75	25	Meg3	34194
Bergmann	0.75	25	Meg3	34195
Oligodendrocytes	0.75	25	Meg3	34196
Oligodendrocytes	0.75	25	Meg3	34197
Oligodendrocytes	0.75	25	Meg3	34198
Oligodendrocytes	0.75	25	Meg3	34199
Oligodendrocytes	0.75	25	Meg3	34200
Fibroblast	0.25	0	Top2b	34201
Fibroblast	0.25	0	Top2b	34202
Fibroblast	0.25	0	Top2b	34203
Fibroblast	0.25	0	Top2b	34204
Fibroblast	0.25	0	Top2b	34205
Granule	0.25	0	Top2b	34206
Granule	0.25	0	Top2b	34207
Granule	0.25	0	Top2b	34208
Granule	0.25	0	Top2b	34209
Granule	0.25	0	Top2b	34210
MLI2	0.25	0	Top2b	34211
MLI2	0.25	0	Top2b	34212
MLI2	0.25	0	Top2b	34213
MLI2	0.25	0	Top2b	34214
MLI2	0.25	0	Top2b	34215
Purkinje	0.25	0	Top2b	34216
Purkinje	0.25	0	Top2b	34217
Purkinje	0.25	0	Top2b	34218
Purkinje	0.25	0	Top2b	34219
Purkinje	0.25	0	Top2b	34220
Bergmann	0.25	0	Top2b	34221
Bergmann	0.25	0	Top2b	34222
Bergmann	0.25	0	Top2b	34223
Bergmann	0.25	0	Top2b	34224
Bergmann	0.25	0	Top2b	34225
Oligodendrocytes	0.25	0	Top2b	34226
Oligodendrocytes	0.25	0	Top2b	34227
Oligodendrocytes	0.25	0	Top2b	34228
Oligodendrocytes	0.25	0	Top2b	34229
Oligodendrocytes	0.25	0	Top2b	34230
Fibroblast	0.5	0	Top2b	34231
Fibroblast	0.5	0	Top2b	34232
Fibroblast	0.5	0	Top2b	34233
Fibroblast	0.5	0	Top2b	34234
Fibroblast	0.5	0	Top2b	34235
Granule	0.5	0	Top2b	34236
Granule	0.5	0	Top2b	34237
Granule	0.5	0	Top2b	34238
Granule	0.5	0	Top2b	34239
Granule	0.5	0	Top2b	34240
MLI2	0.5	0	Top2b	34241
MLI2	0.5	0	Top2b	34242
MLI2	0.5	0	Top2b	34243
MLI2	0.5	0	Top2b	34244
MLI2	0.5	0	Top2b	34245
Purkinje	0.5	0	Top2b	34246
Purkinje	0.5	0	Top2b	34247
Purkinje	0.5	0	Top2b	34248
Purkinje	0.5	0	Top2b	34249
Purkinje	0.5	0	Top2b	34250
Bergmann	0.5	0	Top2b	34251
Bergmann	0.5	0	Top2b	34252
Bergmann	0.5	0	Top2b	34253
Bergmann	0.5	0	Top2b	34254
Bergmann	0.5	0	Top2b	34255
Oligodendrocytes	0.5	0	Top2b	34256
Oligodendrocytes	0.5	0	Top2b	34257
Oligodendrocytes	0.5	0	Top2b	34258
Oligodendrocytes	0.5	0	Top2b	34259
Oligodendrocytes	0.5	0	Top2b	34260
Fibroblast	0.75	0	Top2b	34261
Fibroblast	0.75	0	Top2b	34262
Fibroblast	0.75	0	Top2b	34263
Fibroblast	0.75	0	Top2b	34264
Fibroblast	0.75	0	Top2b	34265
Granule	0.75	0	Top2b	34266
Granule	0.75	0	Top2b	34267
Granule	0.75	0	Top2b	34268
Granule	0.75	0	Top2b	34269
Granule	0.75	0	Top2b	34270
MLI2	0.75	0	Top2b	34271
MLI2	0.75	0	Top2b	34272
MLI2	0.75	0	Top2b	34273
MLI2	0.75	0	Top2b	34274
MLI2	0.75	0	Top2b	34275
Purkinje	0.75	0	Top2b	34276
Purkinje	0.75	0	Top2b	34277
Purkinje	0.75	0	Top2b	34278
Purkinje	0.75	0	Top2b	34279
Purkinje	0.75	0	Top2b	34280
Bergmann	0.75	0	Top2b	34281
Bergmann	0.75	0	Top2b	34282
Bergmann	0.75	0	Top2b	34283
Bergmann	0.75	0	Top2b	34284
Bergmann	0.75	0	Top2b	34285
Oligodendrocytes	0.75	0	Top2b	34286
Oligodendrocytes	0.75	0	Top2b	34287
Oligodendrocytes	0.75	0	Top2b	34288
Oligodendrocytes	0.75	0	Top2b	34289
Oligodendrocytes	0.75	0	Top2b	34290
Fibroblast	0.25	1	Top2b	34291
Fibroblast	0.25	1	Top2b	34292
Fibroblast	0.25	1	Top2b	34293
Fibroblast	0.25	1	Top2b	34294
Fibroblast	0.25	1	Top2b	34295
Granule	0.25	1	Top2b	34296
Granule	0.25	1	Top2b	34297
Granule	0.25	1	Top2b	34298
Granule	0.25	1	Top2b	34299
Granule	0.25	1	Top2b	34300
MLI2	0.25	1	Top2b	34301
MLI2	0.25	1	Top2b	34302
MLI2	0.25	1	Top2b	34303
MLI2	0.25	1	Top2b	34304
MLI2	0.25	1	Top2b	34305
Purkinje	0.25	1	Top2b	34306
Purkinje	0.25	1	Top2b	34307
Purkinje	0.25	1	Top2b	34308
Purkinje	0.25	1	Top2b	34309
Purkinje	0.25	1	Top2b	34310
Bergmann	0.25	1	Top2b	34311
Bergmann	0.25	1	Top2b	34312
Bergmann	0.25	1	Top2b	34313
Bergmann	0.25	1	Top2b	34314
Bergmann	0.25	1	Top2b	34315
Oligodendrocytes	0.25	1	Top2b	34316
Oligodendrocytes	0.25	1	Top2b	34317
Oligodendrocytes	0.25	1	Top2b	34318
Oligodendrocytes	0.25	1	Top2b	34319
Oligodendrocytes	0.25	1	Top2b	34320
Fibroblast	0.5	1	Top2b	34321
Fibroblast	0.5	1	Top2b	34322
Fibroblast	0.5	1	Top2b	34323
Fibroblast	0.5	1	Top2b	34324
Fibroblast	0.5	1	Top2b	34325
Granule	0.5	1	Top2b	34326
Granule	0.5	1	Top2b	34327
Granule	0.5	1	Top2b	34328
Granule	0.5	1	Top2b	34329
Granule	0.5	1	Top2b	34330
MLI2	0.5	1	Top2b	34331
MLI2	0.5	1	Top2b	34332
MLI2	0.5	1	Top2b	34333
MLI2	0.5	1	Top2b	34334
MLI2	0.5	1	Top2b	34335
Purkinje	0.5	1	Top2b	34336
Purkinje	0.5	1	Top2b	34337
Purkinje	0.5	1	Top2b	34338
Purkinje	0.5	1	Top2b	34339
Purkinje	0.5	1	Top2b	34340
Bergmann	0.5	1	Top2b	34341
Bergmann	0.5	1	Top2b	34342
Bergmann	0.5	1	Top2b	34343
Bergmann	0.5	1	Top2b	34344
Bergmann	0.5	1	Top2b	34345
Oligodendrocytes	0.5	1	Top2b	34346
Oligodendrocytes	0.5	1	Top2b	34347
Oligodendrocytes	0.5	1	Top2b	34348
Oligodendrocytes	0.5	1	Top2b	34349
Oligodendrocytes	0.5	1	Top2b	34350
Fibroblast	0.75	1	Top2b	34351
Fibroblast	0.75	1	Top2b	34352
Fibroblast	0.75	1	Top2b	34353
Fibroblast	0.75	1	Top2b	34354
Fibroblast	0.75	1	Top2b	34355
Granule	0.75	1	Top2b	34356
Granule	0.75	1	Top2b	34357
Granule	0.75	1	Top2b	34358
Granule	0.75	1	Top2b	34359
Granule	0.75	1	Top2b	34360
MLI2	0.75	1	Top2b	34361
MLI2	0.75	1	Top2b	34362
MLI2	0.75	1	Top2b	34363
MLI2	0.75	1	Top2b	34364
MLI2	0.75	1	Top2b	34365
Purkinje	0.75	1	Top2b	34366
Purkinje	0.75	1	Top2b	34367
Purkinje	0.75	1	Top2b	34368
Purkinje	0.75	1	Top2b	34369
Purkinje	0.75	1	Top2b	34370
Bergmann	0.75	1	Top2b	34371
Bergmann	0.75	1	Top2b	34372
Bergmann	0.75	1	Top2b	34373
Bergmann	0.75	1	Top2b	34374
Bergmann	0.75	1	Top2b	34375
Oligodendrocytes	0.75	1	Top2b	34376
Oligodendrocytes	0.75	1	Top2b	34377
Oligodendrocytes	0.75	1	Top2b	34378
Oligodendrocytes	0.75	1	Top2b	34379
Oligodendrocytes	0.75	1	Top2b	34380
Fibroblast	0.25	5	Top2b	34381
Fibroblast	0.25	5	Top2b	34382
Fibroblast	0.25	5	Top2b	34383
Fibroblast	0.25	5	Top2b	34384
Fibroblast	0.25	5	Top2b	34385
Granule	0.25	5	Top2b	34386
Granule	0.25	5	Top2b	34387
Granule	0.25	5	Top2b	34388
Granule	0.25	5	Top2b	34389
Granule	0.25	5	Top2b	34390
MLI2	0.25	5	Top2b	34391
MLI2	0.25	5	Top2b	34392
MLI2	0.25	5	Top2b	34393
MLI2	0.25	5	Top2b	34394
MLI2	0.25	5	Top2b	34395
Purkinje	0.25	5	Top2b	34396
Purkinje	0.25	5	Top2b	34397
Purkinje	0.25	5	Top2b	34398
Purkinje	0.25	5	Top2b	34399
Purkinje	0.25	5	Top2b	34400
Bergmann	0.25	5	Top2b	34401
Bergmann	0.25	5	Top2b	34402
Bergmann	0.25	5	Top2b	34403
Bergmann	0.25	5	Top2b	34404
Bergmann	0.25	5	Top2b	34405
Oligodendrocytes	0.25	5	Top2b	34406
Oligodendrocytes	0.25	5	Top2b	34407
Oligodendrocytes	0.25	5	Top2b	34408
Oligodendrocytes	0.25	5	Top2b	34409
Oligodendrocytes	0.25	5	Top2b	34410
Fibroblast	0.5	5	Top2b	34411
Fibroblast	0.5	5	Top2b	34412
Fibroblast	0.5	5	Top2b	34413
Fibroblast	0.5	5	Top2b	34414
Fibroblast	0.5	5	Top2b	34415
Granule	0.5	5	Top2b	34416
Granule	0.5	5	Top2b	34417
Granule	0.5	5	Top2b	34418
Granule	0.5	5	Top2b	34419
Granule	0.5	5	Top2b	34420
MLI2	0.5	5	Top2b	34421
MLI2	0.5	5	Top2b	34422
MLI2	0.5	5	Top2b	34423
MLI2	0.5	5	Top2b	34424
MLI2	0.5	5	Top2b	34425
Purkinje	0.5	5	Top2b	34426
Purkinje	0.5	5	Top2b	34427
Purkinje	0.5	5	Top2b	34428
Purkinje	0.5	5	Top2b	34429
Purkinje	0.5	5	Top2b	34430
Bergmann	0.5	5	Top2b	34431
Bergmann	0.5	5	Top2b	34432
Bergmann	0.5	5	Top2b	34433
Bergmann	0.5	5	Top2b	34434
Bergmann	0.5	5	Top2b	34435
Oligodendrocytes	0.5	5	Top2b	34436
Oligodendrocytes	0.5	5	Top2b	34437
Oligodendrocytes	0.5	5	Top2b	34438
Oligodendrocytes	0.5	5	Top2b	34439
Oligodendrocytes	0.5	5	Top2b	34440
Fibroblast	0.75	5	Top2b	34441
Fibroblast	0.75	5	Top2b	34442
Fibroblast	0.75	5	Top2b	34443
Fibroblast	0.75	5	Top2b	34444
Fibroblast	0.75	5	Top2b	34445
Granule	0.75	5	Top2b	34446
Granule	0.75	5	Top2b	34447
Granule	0.75	5	Top2b	34448
Granule	0.75	5	Top2b	34449
Granule	0.75	5	Top2b	34450
MLI2	0.75	5	Top2b	34451
MLI2	0.75	5	Top2b	34452
MLI2	0.75	5	Top2b	34453
MLI2	0.75	5	Top2b	34454
MLI2	0.75	5	Top2b	34455
Purkinje	0.75	5	Top2b	34456
Purkinje	0.75	5	Top2b	34457
Purkinje	0.75	5	Top2b	34458
Purkinje	0.75	5	Top2b	34459
Purkinje	0.75	5	Top2b	34460
Bergmann	0.75	5	Top2b	34461
Bergmann	0.75	5	Top2b	34462
Bergmann	0.75	5	Top2b	34463
Bergmann	0.75	5	Top2b	34464
Bergmann	0.75	5	Top2b	34465
Oligodendrocytes	0.75	5	Top2b	34466
Oligodendrocytes	0.75	5	Top2b	34467
Oligodendrocytes	0.75	5	Top2b	34468
Oligodendrocytes	0.75	5	Top2b	34469
Oligodendrocytes	0.75	5	Top2b	34470
Fibroblast	0.25	25	Top2b	34471
Fibroblast	0.25	25	Top2b	34472
Fibroblast	0.25	25	Top2b	34473
Fibroblast	0.25	25	Top2b	34474
Fibroblast	0.25	25	Top2b	34475
Granule	0.25	25	Top2b	34476
Granule	0.25	25	Top2b	34477
Granule	0.25	25	Top2b	34478
Granule	0.25	25	Top2b	34479
Granule	0.25	25	Top2b	34480
MLI2	0.25	25	Top2b	34481
MLI2	0.25	25	Top2b	34482
MLI2	0.25	25	Top2b	34483
MLI2	0.25	25	Top2b	34484
MLI2	0.25	25	Top2b	34485
Purkinje	0.25	25	Top2b	34486
Purkinje	0.25	25	Top2b	34487
Purkinje	0.25	25	Top2b	34488
Purkinje	0.25	25	Top2b	34489
Purkinje	0.25	25	Top2b	34490
Bergmann	0.25	25	Top2b	34491
Bergmann	0.25	25	Top2b	34492
Bergmann	0.25	25	Top2b	34493
Bergmann	0.25	25	Top2b	34494
Bergmann	0.25	25	Top2b	34495
Oligodendrocytes	0.25	25	Top2b	34496
Oligodendrocytes	0.25	25	Top2b	34497
Oligodendrocytes	0.25	25	Top2b	34498
Oligodendrocytes	0.25	25	Top2b	34499
Oligodendrocytes	0.25	25	Top2b	34500
Fibroblast	0.5	25	Top2b	34501
Fibroblast	0.5	25	Top2b	34502
Fibroblast	0.5	25	Top2b	34503
Fibroblast	0.5	25	Top2b	34504
Fibroblast	0.5	25	Top2b	34505
Granule	0.5	25	Top2b	34506
Granule	0.5	25	Top2b	34507
Granule	0.5	25	Top2b	34508
Granule	0.5	25	Top2b	34509
Granule	0.5	25	Top2b	34510
MLI2	0.5	25	Top2b	34511
MLI2	0.5	25	Top2b	34512
MLI2	0.5	25	Top2b	34513
MLI2	0.5	25	Top2b	34514
MLI2	0.5	25	Top2b	34515
Purkinje	0.5	25	Top2b	34516
Purkinje	0.5	25	Top2b	34517
Purkinje	0.5	25	Top2b	34518
Purkinje	0.5	25	Top2b	34519
Purkinje	0.5	25	Top2b	34520
Bergmann	0.5	25	Top2b	34521
Bergmann	0.5	25	Top2b	34522
Bergmann	0.5	25	Top2b	34523
Bergmann	0.5	25	Top2b	34524
Bergmann	0.5	25	Top2b	34525
Oligodendrocytes	0.5	25	Top2b	34526
Oligodendrocytes	0.5	25	Top2b	34527
Oligodendrocytes	0.5	25	Top2b	34528
Oligodendrocytes	0.5	25	Top2b	34529
Oligodendrocytes	0.5	25	Top2b	34530
Fibroblast	0.75	25	Top2b	34531
Fibroblast	0.75	25	Top2b	34532
Fibroblast	0.75	25	Top2b	34533
Fibroblast	0.75	25	Top2b	34534
Fibroblast	0.75	25	Top2b	34535
Granule	0.75	25	Top2b	34536
Granule	0.75	25	Top2b	34537
Granule	0.75	25	Top2b	34538
Granule	0.75	25	Top2b	34539
Granule	0.75	25	Top2b	34540
MLI2	0.75	25	Top2b	34541
MLI2	0.75	25	Top2b	34542
MLI2	0.75	25	Top2b	34543
MLI2	0.75	25	Top2b	34544
MLI2	0.75	25	Top2b	34545
Purkinje	0.75	25	Top2b	34546
Purkinje	0.75	25	Top2b	34547
Purkinje	0.75	25	Top2b	34548
Purkinje	0.75	25	Top2b	34549
Purkinje	0.75	25	Top2b	34550
Bergmann	0.75	25	Top2b	34551
Bergmann	0.75	25	Top2b	34552
Bergmann	0.75	25	Top2b	34553
Bergmann	0.75	25	Top2b	34554
Bergmann	0.75	25	Top2b	34555
Oligodendrocytes	0.75	25	Top2b	34556
Oligodendrocytes	0.75	25	Top2b	34557
Oligodendrocytes	0.75	25	Top2b	34558
Oligodendrocytes	0.75	25	Top2b	34559
Oligodendrocytes	0.75	25	Top2b	34560
Fibroblast	0.25	0	Snx32	34561
Fibroblast	0.25	0	Snx32	34562
Fibroblast	0.25	0	Snx32	34563
Fibroblast	0.25	0	Snx32	34564
Fibroblast	0.25	0	Snx32	34565
Granule	0.25	0	Snx32	34566
Granule	0.25	0	Snx32	34567
Granule	0.25	0	Snx32	34568
Granule	0.25	0	Snx32	34569
Granule	0.25	0	Snx32	34570
MLI2	0.25	0	Snx32	34571
MLI2	0.25	0	Snx32	34572
MLI2	0.25	0	Snx32	34573
MLI2	0.25	0	Snx32	34574
MLI2	0.25	0	Snx32	34575
Purkinje	0.25	0	Snx32	34576
Purkinje	0.25	0	Snx32	34577
Purkinje	0.25	0	Snx32	34578
Purkinje	0.25	0	Snx32	34579
Purkinje	0.25	0	Snx32	34580
Bergmann	0.25	0	Snx32	34581
Bergmann	0.25	0	Snx32	34582
Bergmann	0.25	0	Snx32	34583
Bergmann	0.25	0	Snx32	34584
Bergmann	0.25	0	Snx32	34585
Oligodendrocytes	0.25	0	Snx32	34586
Oligodendrocytes	0.25	0	Snx32	34587
Oligodendrocytes	0.25	0	Snx32	34588
Oligodendrocytes	0.25	0	Snx32	34589
Oligodendrocytes	0.25	0	Snx32	34590
Fibroblast	0.5	0	Snx32	34591
Fibroblast	0.5	0	Snx32	34592
Fibroblast	0.5	0	Snx32	34593
Fibroblast	0.5	0	Snx32	34594
Fibroblast	0.5	0	Snx32	34595
Granule	0.5	0	Snx32	34596
Granule	0.5	0	Snx32	34597
Granule	0.5	0	Snx32	34598
Granule	0.5	0	Snx32	34599
Granule	0.5	0	Snx32	34600
MLI2	0.5	0	Snx32	34601
MLI2	0.5	0	Snx32	34602
MLI2	0.5	0	Snx32	34603
MLI2	0.5	0	Snx32	34604
MLI2	0.5	0	Snx32	34605
Purkinje	0.5	0	Snx32	34606
Purkinje	0.5	0	Snx32	34607
Purkinje	0.5	0	Snx32	34608
Purkinje	0.5	0	Snx32	34609
Purkinje	0.5	0	Snx32	34610
Bergmann	0.5	0	Snx32	34611
Bergmann	0.5	0	Snx32	34612
Bergmann	0.5	0	Snx32	34613
Bergmann	0.5	0	Snx32	34614
Bergmann	0.5	0	Snx32	34615
Oligodendrocytes	0.5	0	Snx32	34616
Oligodendrocytes	0.5	0	Snx32	34617
Oligodendrocytes	0.5	0	Snx32	34618
Oligodendrocytes	0.5	0	Snx32	34619
Oligodendrocytes	0.5	0	Snx32	34620
Fibroblast	0.75	0	Snx32	34621
Fibroblast	0.75	0	Snx32	34622
Fibroblast	0.75	0	Snx32	34623
Fibroblast	0.75	0	Snx32	34624
Fibroblast	0.75	0	Snx32	34625
Granule	0.75	0	Snx32	34626
Granule	0.75	0	Snx32	34627
Granule	0.75	0	Snx32	34628
Granule	0.75	0	Snx32	34629
Granule	0.75	0	Snx32	34630
MLI2	0.75	0	Snx32	34631
MLI2	0.75	0	Snx32	34632
MLI2	0.75	0	Snx32	34633
MLI2	0.75	0	Snx32	34634
MLI2	0.75	0	Snx32	34635
Purkinje	0.75	0	Snx32	34636
Purkinje	0.75	0	Snx32	34637
Purkinje	0.75	0	Snx32	34638
Purkinje	0.75	0	Snx32	34639
Purkinje	0.75	0	Snx32	34640
Bergmann	0.75	0	Snx32	34641
Bergmann	0.75	0	Snx32	34642
Bergmann	0.75	0	Snx32	34643
Bergmann	0.75	0	Snx32	34644
Bergmann	0.75	0	Snx32	34645
Oligodendrocytes	0.75	0	Snx32	34646
Oligodendrocytes	0.75	0	Snx32	34647
Oligodendrocytes	0.75	0	Snx32	34648
Oligodendrocytes	0.75	0	Snx32	34649
Oligodendrocytes	0.75	0	Snx32	34650
Fibroblast	0.25	1	Snx32	34651
Fibroblast	0.25	1	Snx32	34652
Fibroblast	0.25	1	Snx32	34653
Fibroblast	0.25	1	Snx32	34654
Fibroblast	0.25	1	Snx32	34655
Granule	0.25	1	Snx32	34656
Granule	0.25	1	Snx32	34657
Granule	0.25	1	Snx32	34658
Granule	0.25	1	Snx32	34659
Granule	0.25	1	Snx32	34660
MLI2	0.25	1	Snx32	34661
MLI2	0.25	1	Snx32	34662
MLI2	0.25	1	Snx32	34663
MLI2	0.25	1	Snx32	34664
MLI2	0.25	1	Snx32	34665
Purkinje	0.25	1	Snx32	34666
Purkinje	0.25	1	Snx32	34667
Purkinje	0.25	1	Snx32	34668
Purkinje	0.25	1	Snx32	34669
Purkinje	0.25	1	Snx32	34670
Bergmann	0.25	1	Snx32	34671
Bergmann	0.25	1	Snx32	34672
Bergmann	0.25	1	Snx32	34673
Bergmann	0.25	1	Snx32	34674
Bergmann	0.25	1	Snx32	34675
Oligodendrocytes	0.25	1	Snx32	34676
Oligodendrocytes	0.25	1	Snx32	34677
Oligodendrocytes	0.25	1	Snx32	34678
Oligodendrocytes	0.25	1	Snx32	34679
Oligodendrocytes	0.25	1	Snx32	34680
Fibroblast	0.5	1	Snx32	34681
Fibroblast	0.5	1	Snx32	34682
Fibroblast	0.5	1	Snx32	34683
Fibroblast	0.5	1	Snx32	34684
Fibroblast	0.5	1	Snx32	34685
Granule	0.5	1	Snx32	34686
Granule	0.5	1	Snx32	34687
Granule	0.5	1	Snx32	34688
Granule	0.5	1	Snx32	34689
Granule	0.5	1	Snx32	34690
MLI2	0.5	1	Snx32	34691
